device,ubicacion,timestamp,server_id,server_name,server_country,server_sponsor,server_host,server_location,ping_ms,download_mbps,upload_mbps,download_bytes,upload_bytes,bytes_sent,bytes_received,client_ip,client_isp,isp,interface_external_ip,result_id,result_url,cli_type
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-24T23:56:44.693124,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.921,63.00192,63.178928,28463096,107121953,,,,,Telecable Costa Rica,190.171.113.20,ccbdae23-6fe1-438d-a19b-bf86ea8709aa,https://www.speedtest.net/result/c/ccbdae23-6fe1-438d-a19b-bf86ea8709aa,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-24T23:57:16.609123,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.915,62.9524,64.726048,68761576,95121488,,,,,Telecable Costa Rica,190.171.113.20,ac37ba63-374d-4cdc-9e3a-d7e0be4c93d1,https://www.speedtest.net/result/c/ac37ba63-374d-4cdc-9e3a-d7e0be4c93d1,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:02:47.459305,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.905,61.25048,63.067688,52564524,107280874,,,,,Telecable Costa Rica,190.171.113.20,59331a4d-a36b-4b5a-9d34-b2adceb25d74,https://www.speedtest.net/result/c/59331a4d-a36b-4b5a-9d34-b2adceb25d74,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:03:20.013068,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.535,62.169352,65.05108,60118724,107651624,,,,,Telecable Costa Rica,190.171.113.20,e30330b5-9b3f-40c7-b864-2335bddca902,https://www.speedtest.net/result/c/e30330b5-9b3f-40c7-b864-2335bddca902,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:08:48.226141,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.209,63.0398,63.032704,31664100,106937889,,,,,Telecable Costa Rica,190.171.113.20,fe523b23-b60a-437a-83e8-09c6b4769961,https://www.speedtest.net/result/c/fe523b23-b60a-437a-83e8-09c6b4769961,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:09:20.509512,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.249,60.206744,64.632992,61088768,105419754,,,,,Telecable Costa Rica,190.171.113.20,1d16aeff-ed0c-4a15-9dd6-48d5e2ee73e1,https://www.speedtest.net/result/c/1d16aeff-ed0c-4a15-9dd6-48d5e2ee73e1,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:14:48.012968,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.091,63.188576,63.030176,28598648,106914933,,,,,Telecable Costa Rica,190.171.113.20,4ac18d29-d139-42cc-bad6-94d6b38b84d8,https://www.speedtest.net/result/c/4ac18d29-d139-42cc-bad6-94d6b38b84d8,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:15:20.770459,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.22,61.617224,64.600224,68733336,97869535,,,,,Telecable Costa Rica,190.171.113.20,0f49b155-fd2d-4d98-afd2-3935d957882a,https://www.speedtest.net/result/c/0f49b155-fd2d-4d98-afd2-3935d957882a,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:20:48.663892,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.999,63.041224,62.9442,28533696,107528089,,,,,Telecable Costa Rica,190.171.113.20,40559a75-9488-4462-af72-23f9a9793833,https://www.speedtest.net/result/c/40559a75-9488-4462-af72-23f9a9793833,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:21:19.600151,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.154,61.257704,64.432984,58209700,97084427,,,,,Telecable Costa Rica,190.171.113.20,90f14f9c-4b37-4a02-8e93-b05fccb36a1c,https://www.speedtest.net/result/c/90f14f9c-4b37-4a02-8e93-b05fccb36a1c,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:26:47.699897,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.173,62.794544,63.120808,31484776,106751759,,,,,Telecable Costa Rica,190.171.113.20,e16eecf5-06bb-4324-9a0a-a26f1adac78f,https://www.speedtest.net/result/c/e16eecf5-06bb-4324-9a0a-a26f1adac78f,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:27:20.190470,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.264,61.956328,64.23692,65347360,102355076,,,,,Telecable Costa Rica,190.171.113.20,fec274bc-66d6-4af1-add6-c1998235dbf6,https://www.speedtest.net/result/c/fec274bc-66d6-4af1-add6-c1998235dbf6,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:32:47.784633,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.219,63.053936,63.05248,28542168,106921740,,,,,Telecable Costa Rica,190.171.113.20,0861964d-b576-4ae1-bd4e-949553c5b5b4,https://www.speedtest.net/result/c/0861964d-b576-4ae1-bd4e-949553c5b5b4,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:33:19.361823,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.219,62.220368,64.764648,57164820,103474464,,,,,Telecable Costa Rica,190.171.113.20,24d73ca3-5649-457e-84aa-593ed7bd47df,https://www.speedtest.net/result/c/24d73ca3-5649-457e-84aa-593ed7bd47df,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:38:46.873446,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.941,63.000904,63.058704,28443328,106899034,,,,,Telecable Costa Rica,190.171.113.20,ca05df99-aba5-4a35-8b6c-2dac3ff7ae8f,https://www.speedtest.net/result/c/ca05df99-aba5-4a35-8b6c-2dac3ff7ae8f,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:39:19.090268,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.245,62.592216,64.812688,64220584,104190842,,,,,Telecable Costa Rica,190.171.113.20,4c6b4085-aa79-4152-b4ab-9d6ef9173e09,https://www.speedtest.net/result/c/4c6b4085-aa79-4152-b4ab-9d6ef9173e09,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:44:47.791326,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.244,63.027424,62.9646,28477216,107577529,,,,,Telecable Costa Rica,190.171.113.20,c5426e6b-6f78-4b38-9b58-f7c9b21432fc,https://www.speedtest.net/result/c/c5426e6b-6f78-4b38-9b58-f7c9b21432fc,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:45:19.384245,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.631,61.565408,65.797336,60717412,101349812,,,,,Telecable Costa Rica,190.171.113.20,39c295ce-2277-4646-8d2a-06fa65530f43,https://www.speedtest.net/result/c/39c295ce-2277-4646-8d2a-06fa65530f43,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:50:47.139711,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.564,63.0566,63.067048,30057244,106941247,,,,,Telecable Costa Rica,190.171.113.20,5b542131-9190-4413-a031-724212f870d1,https://www.speedtest.net/result/c/5b542131-9190-4413-a031-724212f870d1,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:51:20.122298,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.245,62.452864,63.787192,62598196,109609591,,,,,Telecable Costa Rica,190.171.113.20,024ecc02-ee64-4169-8a63-229f8142bf2e,https://www.speedtest.net/result/c/024ecc02-ee64-4169-8a63-229f8142bf2e,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:56:48.598582,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.995,63.127896,63.212208,28484276,106163916,,,,,Telecable Costa Rica,190.171.113.20,9320eec8-154e-41be-a642-1f50a7f806ee,https://www.speedtest.net/result/c/9320eec8-154e-41be-a642-1f50a7f806ee,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T00:57:21.665862,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.483,60.882536,65.067112,58421792,109237134,,,,,Telecable Costa Rica,190.171.113.20,13cbdd97-dcb6-4a9f-b22c-ef8c9b46547c,https://www.speedtest.net/result/c/13cbdd97-dcb6-4a9f-b22c-ef8c9b46547c,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:02:49.803449,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.077,63.04844,63.060144,31696248,107042634,,,,,Telecable Costa Rica,190.171.113.20,14804875-e36b-48ee-a648-22914435fb7c,https://www.speedtest.net/result/c/14804875-e36b-48ee-a648-22914435fb7c,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:03:21.336677,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.264,60.25048,63.822992,58830980,99544449,,,,,Telecable Costa Rica,190.171.113.20,36564356-07a8-4e76-98f8-62ea5ab7f612,https://www.speedtest.net/result/c/36564356-07a8-4e76-98f8-62ea5ab7f612,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:08:49.366000,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.068,62.897648,63.007176,29321592,107733468,,,,,Telecable Costa Rica,190.171.113.20,85a14a82-45a2-4f1c-bd85-ddced1483a08,https://www.speedtest.net/result/c/85a14a82-45a2-4f1c-bd85-ddced1483a08,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:09:21.908725,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.664,60.973584,64.91596,56159476,108405709,,,,,Telecable Costa Rica,190.171.113.20,0b23f86c-a87a-437a-80f6-371c811c712e,https://www.speedtest.net/result/c/0b23f86c-a87a-437a-80f6-371c811c712e,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:14:53.038118,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.905,63.013384,63.099424,55519840,107035950,,,,,Telecable Costa Rica,190.171.113.20,87ad0afa-0e8c-4adc-9461-e77311f8afe6,https://www.speedtest.net/result/c/87ad0afa-0e8c-4adc-9461-e77311f8afe6,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:15:27.608755,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",41.024,62.235704,65.789432,73145836,105158800,,,,,Telecable Costa Rica,190.171.113.20,518e9949-1450-4af3-b42a-a887d5ea4f02,https://www.speedtest.net/result/c/518e9949-1450-4af3-b42a-a887d5ea4f02,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:20:56.433836,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.31,63.137872,63.0622,31704720,107013714,,,,,Telecable Costa Rica,190.171.113.20,8930e153-1392-4c71-98ab-0cc451f1b9c1,https://www.speedtest.net/result/c/8930e153-1392-4c71-98ab-0cc451f1b9c1,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:21:32.435389,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",41.116,62.508856,64.14716,86068460,108490608,,,,,Telecable Costa Rica,190.171.113.20,9b5724d0-81ee-482d-86f5-6efc6828313a,https://www.speedtest.net/result/c/9b5724d0-81ee-482d-86f5-6efc6828313a,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:27:06.061121,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,4.105,61.897072,63.399416,34216996,105788210,,,,,Telecable Costa Rica,190.171.113.20,6f13bec8-3cae-4523-8ca1-ff8ee5e47c08,https://www.speedtest.net/result/c/6f13bec8-3cae-4523-8ca1-ff8ee5e47c08,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:27:39.319189,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.536,61.461456,64.937184,63336672,101903822,,,,,Telecable Costa Rica,190.171.113.20,b0615b48-f956-4c41-b9c3-0b6fc3cdd104,https://www.speedtest.net/result/c/b0615b48-f956-4c41-b9c3-0b6fc3cdd104,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:33:08.016443,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.189,62.734632,63.267136,32108880,106910371,,,,,Telecable Costa Rica,190.171.113.20,3b6ea3ab-0517-4ff7-acc4-937886af0e5b,https://www.speedtest.net/result/c/3b6ea3ab-0517-4ff7-acc4-937886af0e5b,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:33:42.531631,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",41.392,61.829048,65.362032,75249716,106613072,,,,,Telecable Costa Rica,190.171.113.20,26431957-9762-4aa8-bef1-a6eaf73d50ad,https://www.speedtest.net/result/c/26431957-9762-4aa8-bef1-a6eaf73d50ad,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:39:10.980851,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.528,63.21108,63.011496,31720252,107016326,,,,,Telecable Costa Rica,190.171.113.20,f528a2ca-d137-4a92-8726-9860aec152fc,https://www.speedtest.net/result/c/f528a2ca-d137-4a92-8726-9860aec152fc,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:39:45.400553,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",41.623,62.653768,65.248512,85915964,95338230,,,,,Telecable Costa Rica,190.171.113.20,be190040-6dc9-407f-a616-d978925ba998,https://www.speedtest.net/result/c/be190040-6dc9-407f-a616-d978925ba998,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:45:17.123585,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.102,59.033216,63.107304,54942332,106586971,,,,,Telecable Costa Rica,190.171.113.20,67a4c2eb-53ae-41a7-999c-ad399d0798bd,https://www.speedtest.net/result/c/67a4c2eb-53ae-41a7-999c-ad399d0798bd,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:45:51.746003,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",41.094,61.361576,63.903032,80255256,93237767,,,,,Telecable Costa Rica,190.171.113.20,ed169e9a-4cf7-4063-a09b-8b8681fadf00,https://www.speedtest.net/result/c/ed169e9a-4cf7-4063-a09b-8b8681fadf00,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:51:30.606077,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.44,62.491376,63.247088,110634436,107747521,,,,,Telecable Costa Rica,190.171.113.20,29615df8-a6ab-473e-8d6e-7732348b6999,https://www.speedtest.net/result/c/29615df8-a6ab-473e-8d6e-7732348b6999,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:52:02.897080,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.441,62.2112,64.753344,60305108,104265426,,,,,Telecable Costa Rica,190.171.113.20,b1b3d0c0-07a0-40c5-b25d-a429624cf599,https://www.speedtest.net/result/c/b1b3d0c0-07a0-40c5-b25d-a429624cf599,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:57:57.086249,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.106,63.038944,63.077208,28530872,107708881,,,,,Telecable Costa Rica,190.171.113.20,4d5f0499-81d5-49f8-81e6-65b1c4236b63,https://www.speedtest.net/result/c/4d5f0499-81d5-49f8-81e6-65b1c4236b63,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T01:58:30.413461,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.862,62.557808,64.645224,74370040,100233836,,,,,Telecable Costa Rica,190.171.113.20,daaaaaa9-e0f1-44c6-813c-29134e2eeffe,https://www.speedtest.net/result/c/daaaaaa9-e0f1-44c6-813c-29134e2eeffe,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:03:58.477361,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.885,63.098992,62.970584,29255228,106768208,,,,,Telecable Costa Rica,190.171.113.20,c786717d-6c50-4ed0-9727-b31f06aeca3d,https://www.speedtest.net/result/c/c786717d-6c50-4ed0-9727-b31f06aeca3d,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:04:32.633832,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.422,62.51852,65.483536,65820380,112930357,,,,,Telecable Costa Rica,190.171.113.20,5f3b26b1-0e35-44b9-8d07-613918d37448,https://www.speedtest.net/result/c/5f3b26b1-0e35-44b9-8d07-613918d37448,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:10:02.514804,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,3.717,61.609528,63.047448,43636448,107857746,,,,,Telecable Costa Rica,190.171.113.20,d39ee38d-64b1-43f1-abdb-cef8e9268e23,https://www.speedtest.net/result/c/d39ee38d-64b1-43f1-abdb-cef8e9268e23,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:10:35.156278,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.551,62.703816,64.570728,67558552,100347669,,,,,Telecable Costa Rica,190.171.113.20,31cfb9e1-3e82-47b9-87f7-b45f3a158bd2,https://www.speedtest.net/result/c/31cfb9e1-3e82-47b9-87f7-b45f3a158bd2,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:16:05.099983,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.749,61.546976,63.166696,47228248,105261500,,,,,Telecable Costa Rica,190.171.113.20,29984be3-209f-4915-97fb-ad2b811258c1,https://www.speedtest.net/result/c/29984be3-209f-4915-97fb-ad2b811258c1,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:16:40.828496,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.327,62.847152,64.201096,82572348,106586167,,,,,Telecable Costa Rica,190.171.113.20,b5a74168-ec9c-4e58-936c-909c9ee3acae,https://www.speedtest.net/result/c/b5a74168-ec9c-4e58-936c-909c9ee3acae,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:22:08.553820,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.938,63.016624,63.100464,30702200,105898252,,,,,Telecable Costa Rica,190.171.113.20,87232914-63b6-4917-99f1-e83d35470ac9,https://www.speedtest.net/result/c/87232914-63b6-4917-99f1-e83d35470ac9,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:22:40.733520,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.248,63.16696,64.23672,64901168,103552573,,,,,Telecable Costa Rica,190.171.113.20,c04743aa-22bb-46dd-a7aa-9f586bbc9094,https://www.speedtest.net/result/c/c04743aa-22bb-46dd-a7aa-9f586bbc9094,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:28:08.439290,18204,Telecable S.A.,Costa Rica,,speedtest.telecablecr.com,San Jos̩,2.932,63.104072,63.048456,28600060,106889721,,,,,Telecable Costa Rica,190.171.113.20,bb6cb9e2-7e5f-4c1b-a6fb-b8dfbeaee108,https://www.speedtest.net/result/c/bb6cb9e2-7e5f-4c1b-a6fb-b8dfbeaee108,official
OLT Cartago 1,"9.863098371409064, -83.91591385954257",2025-08-25T02:28:41.184817,17639,Telecable S.A.,United States,,speedtestmiami.telecablecr.com,"Miami, FL",40.431,63.330888,64.446984,68059812,102910478,,,,,Telecable Costa Rica,190.171.113.20,7bd410f0-4204-4b1f-a3f0-259a8ef650a1,https://www.speedtest.net/result/c/7bd410f0-4204-4b1f-a3f0-259a8ef650a1,official
